review_id,item_id,product_name,rating,review,sentiment
REV01231,IKEA01009,LACK,4,Excellent product for the price.,Positive
REV01232,IKEA01177,MICKE,5,Beautiful Scandinavian design.,Positive
REV01233,IKEA01019,TROFAST,5,Excellent product for the price.,Positive
REV01234,IKEA00266,EKET,4,Beautiful Scandinavian design.,Positive
REV01235,IKEA00402,ALEX,5,Good quality and durable.,Positive
REV01236,IKEA00079,MICKE,5,Beautiful Scandinavian design.,Positive
REV01237,IKEA00652,EKET,5,Very good quality and easy to assemble.,Positive
REV01238,IKEA00817,MICKE,5,Good quality and durable.,Positive
REV01239,IKEA00487,EKET,4,Good quality and durable.,Positive
REV01240,IKEA00552,BRIMNES,5,Good quality and durable.,Positive
REV01241,IKEA00739,TROFAST,5,Very useful and practical furniture.,Positive
REV01242,IKEA00781,PAX,5,Looks great in my room.,Positive
REV01243,IKEA00936,EKET,5,Very good quality and easy to assemble.,Positive
REV01244,IKEA00256,PAX,4,Beautiful Scandinavian design.,Positive
REV01245,IKEA00361,IVAR,5,Looks great in my room.,Positive
REV01246,IKEA00768,HEMNES,4,Excellent product for the price.,Positive
REV01247,IKEA01073,KALLAX,4,Beautiful Scandinavian design.,Positive
REV01248,IKEA00808,IVAR,4,Looks great in my room.,Positive
REV01249,IKEA00603,LACK,4,Excellent product for the price.,Positive
REV01250,IKEA00273,MICKE,5,Good quality and durable.,Positive
REV01251,IKEA01180,HEMNES,5,Perfect for a small apartment.,Positive
REV01252,IKEA00802,ALEX,5,Excellent product for the price.,Positive
REV01253,IKEA00399,MICKE,5,Beautiful Scandinavian design.,Positive
REV01254,IKEA00212,MALM,4,Excellent product for the price.,Positive
REV01255,IKEA00534,TROFAST,3,Assembly takes some time.,Neutral
REV01256,IKEA00383,ALEX,5,Looks great in my room.,Positive
REV01257,IKEA00990,EKET,4,Looks great in my room.,Positive
REV01258,IKEA00797,MALM,4,Beautiful Scandinavian design.,Positive
REV01259,IKEA00352,PAX,4,Beautiful Scandinavian design.,Positive
REV01260,IKEA00454,PAX,5,Excellent product for the price.,Positive
REV01261,IKEA00704,IVAR,5,Perfect for a small apartment.,Positive
REV01262,IKEA00758,POANG,3,Size was as expected.,Neutral
REV01263,IKEA00218,MALM,5,Very useful and practical furniture.,Positive
REV01264,IKEA00757,ALEX,4,Good quality and durable.,Positive
REV01265,IKEA01003,EKET,5,Very useful and practical furniture.,Positive
REV01266,IKEA01145,ALEX,4,Beautiful Scandinavian design.,Positive
REV01267,IKEA00657,BRIMNES,5,Perfect for a small apartment.,Positive
REV01268,IKEA00589,KALLAX,5,Excellent product for the price.,Positive
REV01269,IKEA00016,BILLY,4,Good quality and durable.,Positive
REV01270,IKEA00246,LACK,5,Beautiful Scandinavian design.,Positive
REV01271,IKEA01182,TROFAST,3,Overall good product.,Positive
REV01272,IKEA00986,LACK,5,Excellent product for the price.,Positive
REV01273,IKEA00097,HEMNES,4,Perfect for a small apartment.,Positive
REV01274,IKEA00684,EKET,5,Looks great in my room.,Positive
REV01275,IKEA00078,TROFAST,3,Assembly takes some time.,Neutral
REV01276,IKEA00431,KALLAX,4,Very good quality and easy to assemble.,Positive
REV01277,IKEA00667,LACK,4,Very good quality and easy to assemble.,Positive
REV01278,IKEA00670,HEMNES,5,Excellent product for the price.,Positive
REV01279,IKEA00220,BESTA,4,Excellent product for the price.,Positive
REV01280,IKEA00750,TROFAST,5,Excellent product for the price.,Positive
REV01281,IKEA00860,TROFAST,5,Perfect for a small apartment.,Positive
REV01282,IKEA01075,ALEX,3,The product is good.,Positive
REV01283,IKEA00917,BESTA,5,Very good quality and easy to assemble.,Positive
REV01284,IKEA00033,EKET,5,Looks great in my room.,Positive
REV01285,IKEA00307,IVAR,5,Good quality and durable.,Positive
REV01286,IKEA00224,EKET,4,Perfect for a small apartment.,Positive
REV01287,IKEA00179,MALM,2,Some parts were difficult to assemble.,Negative
REV01288,IKEA00364,LACK,5,Beautiful Scandinavian design.,Positive
REV01289,IKEA01084,BILLY,5,Very good quality and easy to assemble.,Positive
REV01290,IKEA01073,KALLAX,5,Very good quality and easy to assemble.,Positive
REV01291,IKEA00270,TROFAST,5,Very good quality and easy to assemble.,Positive
REV01292,IKEA00557,MALM,4,Excellent product for the price.,Positive
REV01293,IKEA01054,ALEX,5,Perfect for a small apartment.,Positive
REV01294,IKEA00714,KALLAX,4,Excellent product for the price.,Positive
REV01295,IKEA00678,LACK,5,Perfect for a small apartment.,Positive
REV01296,IKEA00877,ALEX,4,Looks great in my room.,Positive
REV01297,IKEA01196,BESTA,5,Perfect for a small apartment.,Positive
REV01298,IKEA00922,HEMNES,5,Looks great in my room.,Positive
REV01299,IKEA00612,BRIMNES,5,Excellent product for the price.,Positive
REV01300,IKEA01010,MICKE,5,Beautiful Scandinavian design.,Positive
REV01301,IKEA00691,MALM,5,Good quality and durable.,Positive
REV01302,IKEA00573,EKET,5,Looks great in my room.,Positive
REV01303,IKEA00865,IVAR,5,Perfect for a small apartment.,Positive
REV01304,IKEA00650,PAX,5,Perfect for a small apartment.,Positive
REV01305,IKEA00590,BILLY,4,Excellent product for the price.,Positive
REV01306,IKEA00624,IVAR,5,Very good quality and easy to assemble.,Positive
REV01307,IKEA00170,MICKE,5,Very useful and practical furniture.,Positive
REV01308,IKEA00681,EKET,2,Assembly instructions could be better.,Positive
REV01309,IKEA00081,BESTA,2,Some parts were difficult to assemble.,Negative
REV01310,IKEA00763,PAX,5,Beautiful Scandinavian design.,Positive
REV01311,IKEA00476,BRIMNES,3,Decent quality for the price.,Positive
REV01312,IKEA00269,IVAR,5,Perfect for a small apartment.,Positive
REV01313,IKEA00238,POANG,5,Perfect for a small apartment.,Positive
REV01314,IKEA00650,PAX,3,Overall good product.,Positive
REV01315,IKEA00664,HEMNES,4,Very good quality and easy to assemble.,Positive
REV01316,IKEA01069,BILLY,4,Good quality and durable.,Positive
REV01317,IKEA00872,BILLY,5,Excellent product for the price.,Positive
REV01318,IKEA00206,KALLAX,4,Looks great in my room.,Positive
REV01319,IKEA01065,IVAR,5,Very useful and practical furniture.,Positive
REV01320,IKEA00791,POANG,5,Good quality and durable.,Positive
REV01321,IKEA01005,BILLY,3,Decent quality for the price.,Positive
REV01322,IKEA00867,BILLY,4,Good quality and durable.,Positive
REV01323,IKEA00904,ALEX,5,Looks great in my room.,Positive
REV01324,IKEA00847,BRIMNES,3,Overall good product.,Positive
REV01325,IKEA00266,EKET,4,Beautiful Scandinavian design.,Positive
REV01326,IKEA00344,MICKE,5,Looks great in my room.,Positive
REV01327,IKEA00429,LACK,5,Very good quality and easy to assemble.,Positive
REV01328,IKEA01077,BESTA,4,Perfect for a small apartment.,Positive
REV01329,IKEA00355,IVAR,5,Perfect for a small apartment.,Positive
REV01330,IKEA00217,BESTA,5,Excellent product for the price.,Positive
REV01331,IKEA00129,MALM,3,Size was as expected.,Neutral
REV01332,IKEA00294,MICKE,5,Good quality and durable.,Positive
REV01333,IKEA00015,POANG,5,Beautiful Scandinavian design.,Positive
REV01334,IKEA00190,HEMNES,3,Overall good product.,Positive
REV01335,IKEA00185,MICKE,5,Very useful and practical furniture.,Positive
REV01336,IKEA00538,BILLY,5,Excellent product for the price.,Positive
REV01337,IKEA01133,POANG,5,Very good quality and easy to assemble.,Positive
REV01338,IKEA01091,KALLAX,4,Very useful and practical furniture.,Positive
REV01339,IKEA00828,MALM,5,Very good quality and easy to assemble.,Positive
REV01340,IKEA00934,BRIMNES,4,Excellent product for the price.,Positive
REV01341,IKEA00717,POANG,5,Looks great in my room.,Positive
REV01342,IKEA00534,TROFAST,5,Looks great in my room.,Positive
REV01343,IKEA01152,MALM,5,Very useful and practical furniture.,Positive
REV01344,IKEA00278,PAX,4,Perfect for a small apartment.,Positive
REV01345,IKEA01170,ALEX,5,Looks great in my room.,Positive
REV01346,IKEA00292,BILLY,5,Beautiful Scandinavian design.,Positive
REV01347,IKEA00929,ALEX,4,Good quality and durable.,Positive
REV01348,IKEA01135,BESTA,4,Very good quality and easy to assemble.,Positive
REV01349,IKEA00804,EKET,3,Decent quality for the price.,Positive
REV01350,IKEA00901,PAX,5,Good quality and durable.,Positive
REV01351,IKEA00961,BESTA,4,Very useful and practical furniture.,Positive
REV01352,IKEA00441,KALLAX,4,Perfect for a small apartment.,Positive
REV01353,IKEA00445,POANG,5,Good quality and durable.,Positive
REV01354,IKEA01194,MALM,5,Perfect for a small apartment.,Positive
REV01355,IKEA00060,EKET,4,Excellent product for the price.,Positive
REV01356,IKEA00318,MICKE,5,Beautiful Scandinavian design.,Positive
REV01357,IKEA00439,ALEX,5,Excellent product for the price.,Positive
REV01358,IKEA00207,TROFAST,5,Perfect for a small apartment.,Positive
REV01359,IKEA00670,HEMNES,5,Beautiful Scandinavian design.,Positive
REV01360,IKEA00155,POANG,5,Excellent product for the price.,Positive
REV01361,IKEA01133,POANG,5,Excellent product for the price.,Positive
REV01362,IKEA00342,MALM,4,Looks great in my room.,Positive
REV01363,IKEA00501,POANG,5,Perfect for a small apartment.,Positive
REV01364,IKEA01107,POANG,4,Beautiful Scandinavian design.,Positive
REV01365,IKEA00631,POANG,4,Very good quality and easy to assemble.,Positive
REV01366,IKEA01002,MALM,5,Very useful and practical furniture.,Positive
REV01367,IKEA01010,MICKE,4,Perfect for a small apartment.,Positive
REV01368,IKEA00806,KALLAX,4,Very good quality and easy to assemble.,Positive
REV01369,IKEA01170,ALEX,4,Perfect for a small apartment.,Positive
REV01370,IKEA00520,LACK,5,Perfect for a small apartment.,Positive
REV01371,IKEA01021,IVAR,5,Good quality and durable.,Positive
REV01372,IKEA00239,BILLY,4,Very useful and practical furniture.,Positive
REV01373,IKEA01193,POANG,4,Excellent product for the price.,Positive
REV01374,IKEA01170,ALEX,4,Very good quality and easy to assemble.,Positive
REV01375,IKEA00332,EKET,3,Decent quality for the price.,Positive
REV01376,IKEA00960,KALLAX,5,Very useful and practical furniture.,Positive
REV01377,IKEA00231,PAX,4,Good quality and durable.,Positive
REV01378,IKEA00670,HEMNES,3,Size was as expected.,Neutral
REV01379,IKEA01063,KALLAX,4,Excellent product for the price.,Positive
REV01380,IKEA00058,POANG,5,Perfect for a small apartment.,Positive
REV01381,IKEA00202,BESTA,3,Assembly takes some time.,Neutral
REV01382,IKEA00814,BILLY,5,Good quality and durable.,Positive
REV01383,IKEA00112,EKET,5,Excellent product for the price.,Positive
REV01384,IKEA00078,TROFAST,5,Looks great in my room.,Positive
REV01385,IKEA01136,BESTA,5,Perfect for a small apartment.,Positive
REV01386,IKEA00954,ALEX,5,Beautiful Scandinavian design.,Positive
REV01387,IKEA01166,IVAR,4,Good quality and durable.,Positive
REV01388,IKEA00432,KALLAX,5,Good quality and durable.,Positive
REV01389,IKEA00763,PAX,5,Looks great in my room.,Positive
REV01390,IKEA00379,MICKE,4,Beautiful Scandinavian design.,Positive
REV01391,IKEA00808,IVAR,5,Perfect for a small apartment.,Positive
REV01392,IKEA00083,POANG,4,Looks great in my room.,Positive
REV01393,IKEA00619,ALEX,4,Very useful and practical furniture.,Positive
REV01394,IKEA00168,BRIMNES,5,Perfect for a small apartment.,Positive
REV01395,IKEA01176,EKET,4,Very useful and practical furniture.,Positive
REV01396,IKEA00137,HEMNES,4,Perfect for a small apartment.,Positive
REV01397,IKEA00334,EKET,5,Perfect for a small apartment.,Positive
REV01398,IKEA01169,TROFAST,5,Perfect for a small apartment.,Positive
REV01399,IKEA00192,EKET,2,Quality was average.,Negative
REV01400,IKEA01183,BRIMNES,4,Good quality and durable.,Positive
REV01401,IKEA00714,KALLAX,5,Very good quality and easy to assemble.,Positive
REV01402,IKEA00621,POANG,4,Looks great in my room.,Positive
REV01403,IKEA01048,BRIMNES,4,Beautiful Scandinavian design.,Positive
REV01404,IKEA00403,HEMNES,5,Beautiful Scandinavian design.,Positive
REV01405,IKEA00852,PAX,5,Very good quality and easy to assemble.,Positive
REV01406,IKEA00431,KALLAX,5,Very useful and practical furniture.,Positive
REV01407,IKEA00191,LACK,5,Very good quality and easy to assemble.,Positive
REV01408,IKEA00298,PAX,4,Good quality and durable.,Positive
REV01409,IKEA00310,ALEX,5,Very good quality and easy to assemble.,Positive
REV01410,IKEA00425,MICKE,4,Perfect for a small apartment.,Positive
REV01411,IKEA00943,LACK,4,Perfect for a small apartment.,Positive
REV01412,IKEA00286,EKET,3,Size was as expected.,Neutral
REV01413,IKEA00183,EKET,3,The product is good.,Positive
REV01414,IKEA00825,ALEX,3,Decent quality for the price.,Positive
REV01415,IKEA00086,EKET,3,Overall good product.,Positive
REV01416,IKEA00915,BILLY,3,Assembly takes some time.,Neutral
REV01417,IKEA01084,BILLY,5,Excellent product for the price.,Positive
REV01418,IKEA00406,KALLAX,5,Good quality and durable.,Positive
REV01419,IKEA00439,ALEX,2,Product was smaller than expected.,Neutral
REV01420,IKEA00395,LACK,4,Looks great in my room.,Positive
REV01421,IKEA00427,BRIMNES,5,Good quality and durable.,Positive
REV01422,IKEA00367,BRIMNES,5,Good quality and durable.,Positive
REV01423,IKEA00618,EKET,5,Very good quality and easy to assemble.,Positive
REV01424,IKEA00307,IVAR,5,Looks great in my room.,Positive
REV01425,IKEA00361,IVAR,3,Assembly takes some time.,Neutral
REV01426,IKEA00047,BESTA,5,Good quality and durable.,Positive
REV01427,IKEA00809,MICKE,5,Excellent product for the price.,Positive
REV01428,IKEA00691,MALM,5,Beautiful Scandinavian design.,Positive
REV01429,IKEA00669,EKET,5,Excellent product for the price.,Positive
REV01430,IKEA00588,BILLY,4,Very good quality and easy to assemble.,Positive
REV01431,IKEA00397,LACK,5,Looks great in my room.,Positive
REV01432,IKEA00717,POANG,5,Perfect for a small apartment.,Positive
REV01433,IKEA00136,HEMNES,5,Good quality and durable.,Positive
REV01434,IKEA00003,LACK,5,Excellent product for the price.,Positive
REV01435,IKEA01166,IVAR,5,Excellent product for the price.,Positive
REV01436,IKEA01195,LACK,5,Very good quality and easy to assemble.,Positive
REV01437,IKEA00200,EKET,4,Very useful and practical furniture.,Positive
REV01438,IKEA00243,HEMNES,3,Decent quality for the price.,Positive
REV01439,IKEA00869,PAX,5,Beautiful Scandinavian design.,Positive
REV01440,IKEA00669,EKET,5,Very useful and practical furniture.,Positive
REV01441,IKEA00629,ALEX,5,Excellent product for the price.,Positive
REV01442,IKEA00435,BRIMNES,5,Looks great in my room.,Positive
REV01443,IKEA00154,MALM,5,Perfect for a small apartment.,Positive
REV01444,IKEA00320,HEMNES,2,Not completely satisfied.,Negative
REV01445,IKEA00111,TROFAST,4,Looks great in my room.,Positive
REV01446,IKEA00332,EKET,5,Beautiful Scandinavian design.,Positive
REV01447,IKEA01014,PAX,4,Excellent product for the price.,Positive
REV01448,IKEA00126,ALEX,4,Good quality and durable.,Positive
REV01449,IKEA00175,BILLY,4,Perfect for a small apartment.,Positive
REV01450,IKEA00046,BESTA,4,Excellent product for the price.,Positive
REV01451,IKEA00260,MALM,5,Beautiful Scandinavian design.,Positive
REV01452,IKEA00220,BESTA,4,Looks great in my room.,Positive
REV01453,IKEA00325,LACK,5,Good quality and durable.,Positive
REV01454,IKEA00016,BILLY,4,Good quality and durable.,Positive
REV01455,IKEA00585,MICKE,2,Assembly instructions could be better.,Positive
REV01456,IKEA00256,PAX,1,Some parts were difficult to assemble.,Negative
REV01457,IKEA00831,BILLY,5,Beautiful Scandinavian design.,Positive
REV01458,IKEA00925,EKET,4,Perfect for a small apartment.,Positive
REV01459,IKEA00632,MICKE,5,Looks great in my room.,Positive
REV01460,IKEA00907,ALEX,5,Perfect for a small apartment.,Positive
REV01461,IKEA00713,IVAR,4,Very useful and practical furniture.,Positive
REV01462,IKEA00354,ALEX,5,Looks great in my room.,Positive
REV01463,IKEA00983,BRIMNES,5,Excellent product for the price.,Positive
REV01464,IKEA00515,POANG,5,Very good quality and easy to assemble.,Positive
REV01465,IKEA00227,POANG,2,Assembly instructions could be better.,Positive
REV01466,IKEA00243,HEMNES,5,Beautiful Scandinavian design.,Positive
REV01467,IKEA00252,HEMNES,2,Assembly instructions could be better.,Positive
REV01468,IKEA00845,LACK,5,Very good quality and easy to assemble.,Positive
REV01469,IKEA00921,BILLY,4,Perfect for a small apartment.,Positive
REV01470,IKEA00185,MICKE,5,Very useful and practical furniture.,Positive
REV01471,IKEA01058,MALM,2,Assembly instructions could be better.,Positive
REV01472,IKEA01059,MALM,3,Assembly takes some time.,Neutral
REV01473,IKEA00918,BESTA,3,Size was as expected.,Neutral
REV01474,IKEA00063,MALM,5,Very good quality and easy to assemble.,Positive
REV01475,IKEA00702,BESTA,5,Very useful and practical furniture.,Positive
REV01476,IKEA00173,BRIMNES,4,Very good quality and easy to assemble.,Positive
REV01477,IKEA00837,LACK,5,Excellent product for the price.,Positive
REV01478,IKEA00111,TROFAST,5,Excellent product for the price.,Positive
REV01479,IKEA00681,EKET,3,Overall good product.,Positive
REV01480,IKEA00590,BILLY,4,Beautiful Scandinavian design.,Positive
REV01481,IKEA00565,TROFAST,5,Excellent product for the price.,Positive
REV01482,IKEA00821,ALEX,4,Good quality and durable.,Positive
REV01483,IKEA00403,HEMNES,2,Product was smaller than expected.,Neutral
REV01484,IKEA00892,HEMNES,4,Beautiful Scandinavian design.,Positive
REV01485,IKEA01082,IVAR,5,Very useful and practical furniture.,Positive
REV01486,IKEA00873,TROFAST,5,Beautiful Scandinavian design.,Positive
REV01487,IKEA00520,LACK,5,Excellent product for the price.,Positive
REV01488,IKEA00247,IVAR,5,Looks great in my room.,Positive
REV01489,IKEA00408,BESTA,5,Perfect for a small apartment.,Positive
REV01490,IKEA00411,LACK,5,Excellent product for the price.,Positive
REV01491,IKEA00901,PAX,5,Perfect for a small apartment.,Positive
REV01492,IKEA00896,BILLY,5,Very useful and practical furniture.,Positive
REV01493,IKEA00305,EKET,3,Size was as expected.,Neutral
REV01494,IKEA00132,BESTA,5,Perfect for a small apartment.,Positive
REV01495,IKEA00284,TROFAST,5,Very useful and practical furniture.,Positive
REV01496,IKEA00039,TROFAST,2,Some parts were difficult to assemble.,Negative
REV01497,IKEA00826,KALLAX,4,Very good quality and easy to assemble.,Positive
REV01498,IKEA00637,BRIMNES,5,Good quality and durable.,Positive
REV01499,IKEA00052,EKET,5,Perfect for a small apartment.,Positive
REV01500,IKEA00239,BILLY,3,Size was as expected.,Neutral
