review_id,item_id,product_name,rating,review
REV01397,IKEA00334,EKET,5,Perfect for a small apartment.
REV01398,IKEA01169,TROFAST,5,Perfect for a small apartment.
REV01399,IKEA00192,EKET,2,Quality was average.
REV01400,IKEA01183,BRIMNES,4,Good quality and durable.
REV01401,IKEA00714,KALLAX,5,Very good quality and easy to assemble.
REV01402,IKEA00621,POANG,4,Looks great in my room.
REV01403,IKEA01048,BRIMNES,4,Beautiful Scandinavian design.
REV01404,IKEA00403,HEMNES,5,Beautiful Scandinavian design.
REV01405,IKEA00852,PAX,5,Very good quality and easy to assemble.
REV01406,IKEA00431,KALLAX,5,Very useful and practical furniture.
REV01407,IKEA00191,LACK,5,Very good quality and easy to assemble.
REV01408,IKEA00298,PAX,4,Good quality and durable.
REV01409,IKEA00310,ALEX,5,Very good quality and easy to assemble.
REV01410,IKEA00425,MICKE,4,Perfect for a small apartment.
REV01411,IKEA00943,LACK,4,Perfect for a small apartment.
REV01412,IKEA00286,EKET,3,Size was as expected.
REV01413,IKEA00183,EKET,3,The product is good.
REV01414,IKEA00825,ALEX,3,Decent quality for the price.
REV01415,IKEA00086,EKET,3,Overall good product.
REV01416,IKEA00915,BILLY,3,Assembly takes some time.
REV01417,IKEA01084,BILLY,5,Excellent product for the price.
REV01418,IKEA00406,KALLAX,5,Good quality and durable.
REV01419,IKEA00439,ALEX,2,Product was smaller than expected.
REV01420,IKEA00395,LACK,4,Looks great in my room.
REV01421,IKEA00427,BRIMNES,5,Good quality and durable.
REV01422,IKEA00367,BRIMNES,5,Good quality and durable.
REV01423,IKEA00618,EKET,5,Very good quality and easy to assemble.
REV01424,IKEA00307,IVAR,5,Looks great in my room.
REV01425,IKEA00361,IVAR,3,Assembly takes some time.
REV01426,IKEA00047,BESTA,5,Good quality and durable.
REV01427,IKEA00809,MICKE,5,Excellent product for the price.
REV01428,IKEA00691,MALM,5,Beautiful Scandinavian design.
REV01429,IKEA00669,EKET,5,Excellent product for the price.
REV01430,IKEA00588,BILLY,4,Very good quality and easy to assemble.
REV01431,IKEA00397,LACK,5,Looks great in my room.
REV01432,IKEA00717,POANG,5,Perfect for a small apartment.
REV01433,IKEA00136,HEMNES,5,Good quality and durable.
REV01434,IKEA00003,LACK,5,Excellent product for the price.
REV01435,IKEA01166,IVAR,5,Excellent product for the price.
REV01436,IKEA01195,LACK,5,Very good quality and easy to assemble.
REV01437,IKEA00200,EKET,4,Very useful and practical furniture.
REV01438,IKEA00243,HEMNES,3,Decent quality for the price.
REV01439,IKEA00869,PAX,5,Beautiful Scandinavian design.
REV01440,IKEA00669,EKET,5,Very useful and practical furniture.
REV01441,IKEA00629,ALEX,5,Excellent product for the price.
REV01442,IKEA00435,BRIMNES,5,Looks great in my room.
REV01443,IKEA00154,MALM,5,Perfect for a small apartment.
REV01444,IKEA00320,HEMNES,2,Not completely satisfied.
REV01445,IKEA00111,TROFAST,4,Looks great in my room.
REV01446,IKEA00332,EKET,5,Beautiful Scandinavian design.
REV01447,IKEA01014,PAX,4,Excellent product for the price.
REV01448,IKEA00126,ALEX,4,Good quality and durable.
REV01449,IKEA00175,BILLY,4,Perfect for a small apartment.
REV01450,IKEA00046,BESTA,4,Excellent product for the price.
REV01451,IKEA00260,MALM,5,Beautiful Scandinavian design.
REV01452,IKEA00220,BESTA,4,Looks great in my room.
REV01453,IKEA00325,LACK,5,Good quality and durable.
REV01454,IKEA00016,BILLY,4,Good quality and durable.
REV01455,IKEA00585,MICKE,2,Assembly instructions could be better.
REV01456,IKEA00256,PAX,1,Some parts were difficult to assemble.
REV01457,IKEA00831,BILLY,5,Beautiful Scandinavian design.
REV01458,IKEA00925,EKET,4,Perfect for a small apartment.
REV01459,IKEA00632,MICKE,5,Looks great in my room.
REV01460,IKEA00907,ALEX,5,Perfect for a small apartment.
REV01461,IKEA00713,IVAR,4,Very useful and practical furniture.
REV01462,IKEA00354,ALEX,5,Looks great in my room.
REV01463,IKEA00983,BRIMNES,5,Excellent product for the price.
REV01464,IKEA00515,POANG,5,Very good quality and easy to assemble.
REV01465,IKEA00227,POANG,2,Assembly instructions could be better.
REV01466,IKEA00243,HEMNES,5,Beautiful Scandinavian design.
REV01467,IKEA00252,HEMNES,2,Assembly instructions could be better.
REV01468,IKEA00845,LACK,5,Very good quality and easy to assemble.
REV01469,IKEA00921,BILLY,4,Perfect for a small apartment.
REV01470,IKEA00185,MICKE,5,Very useful and practical furniture.
REV01471,IKEA01058,MALM,2,Assembly instructions could be better.
REV01472,IKEA01059,MALM,3,Assembly takes some time.
REV01473,IKEA00918,BESTA,3,Size was as expected.
REV01474,IKEA00063,MALM,5,Very good quality and easy to assemble.
REV01475,IKEA00702,BESTA,5,Very useful and practical furniture.
REV01476,IKEA00173,BRIMNES,4,Very good quality and easy to assemble.
REV01477,IKEA00837,LACK,5,Excellent product for the price.
REV01478,IKEA00111,TROFAST,5,Excellent product for the price.
REV01479,IKEA00681,EKET,3,Overall good product.
REV01480,IKEA00590,BILLY,4,Beautiful Scandinavian design.
REV01481,IKEA00565,TROFAST,5,Excellent product for the price.
REV01482,IKEA00821,ALEX,4,Good quality and durable.
REV01483,IKEA00403,HEMNES,2,Product was smaller than expected.
REV01484,IKEA00892,HEMNES,4,Beautiful Scandinavian design.
REV01485,IKEA01082,IVAR,5,Very useful and practical furniture.
REV01486,IKEA00873,TROFAST,5,Beautiful Scandinavian design.
REV01487,IKEA00520,LACK,5,Excellent product for the price.
REV01488,IKEA00247,IVAR,5,Looks great in my room.
REV01489,IKEA00408,BESTA,5,Perfect for a small apartment.
REV01490,IKEA00411,LACK,5,Excellent product for the price.
REV01491,IKEA00901,PAX,5,Perfect for a small apartment.
REV01492,IKEA00896,BILLY,5,Very useful and practical furniture.
REV01493,IKEA00305,EKET,3,Size was as expected.
REV01494,IKEA00132,BESTA,5,Perfect for a small apartment.
REV01495,IKEA00284,TROFAST,5,Very useful and practical furniture.
REV01496,IKEA00039,TROFAST,2,Some parts were difficult to assemble.
REV01497,IKEA00826,KALLAX,4,Very good quality and easy to assemble.
REV01498,IKEA00637,BRIMNES,5,Good quality and durable.
REV01499,IKEA00052,EKET,5,Perfect for a small apartment.
REV01500,IKEA00239,BILLY,3,Size was as expected.
